0089	3-methyl-2-oxobutanoate_hydroxymethyltransferase.pdb
0090	cell_division_protein_FtsZ.pdb
0091	diaminopimelate_decarboxylase.pdb
0092	glycosyltransferase_family_4_protein.pdb
0093	hypothetical_protein.pdb
0094	hypothetical_protein.pdb
0095	KH_domain-containing_protein.pdb
0096	serine-threonine-protein_kinase_Rio1.pdb
0097	hypothetical_protein.pdb
0098	hypothetical_protein.pdb
0099	translation_initiation_factor_IF-2_subunit_beta.pdb
0100	OB-fold_nucleic_acid_binding_domain-containing_protein.pdb
0101	hypothetical_protein.pdb
0102	TIGR00269_family_protein.pdb
0103	hypothetical_protein.pdb
0104	hypothetical_protein.pdb
0105	protein-L-isoaspartate_O-methyltransferase.pdb
0106	DUF367_family_protein.pdb
0107	hypothetical_protein.pdb
0108	S-methyl-5--thioadenosine_phosphorylase.pdb
0109	hypothetical_protein.pdb
0110	7-cyano-7-deazaguanine_synthase.pdb
0111	thermosome_subunit_beta.pdb
0112	hypothetical_protein.pdb
0113	redox-regulated_ATPase_YchF.pdb
0114	hypothetical_protein.pdb
0115	hypothetical_protein.pdb
0116	hypothetical_protein.pdb
0117	hypothetical_protein.pdb
0118	ADP-ribosylation_factor-like_protein.pdb
0119	hypothetical_protein.pdb
0120	hypothetical_protein.pdb
0121	tRNA_-N-6--L-threonylcarbamoyladenosine-37--C-2---methylthiotransferase.pdb
0122	hypothetical_protein.pdb
0123	30S_ribosomal_protein_S17e.pdb
0124	hypothetical_protein.pdb
0125	hypothetical_protein.pdb
0126	hypothetical_protein.pdb
0127	hypothetical_protein.pdb
0128	hypothetical_protein.pdb
0129	hypothetical_protein.pdb
0130	hypothetical_protein.pdb
0131	hypothetical_protein.pdb
0132	50S_ribosomal_protein_L23.pdb
0133	50S_ribosomal_protein_L4.pdb
0134	50S_ribosomal_protein_L3.pdb
0135	ribosome_biogenesis-translation_initiation_ATPase_RLI.pdb
0136	lysine--tRNA_ligase.pdb
0137	hypothetical_protein.pdb
0138	hypothetical_protein.pdb
0139	hypothetical_protein.pdb
0140	hypothetical_protein.pdb
0141	hypothetical_protein.pdb
0142	aspartate_carbamoyltransferase_regulatory_subunit.pdb
0143	hypothetical_protein.pdb
0144	ribosome_rescue_protein_RqcH.pdb
0145	hypothetical_protein.pdb
0146	hypothetical_protein.pdb
0147	hypothetical_protein.pdb
0148	hypothetical_protein.pdb
0149	hypothetical_protein.pdb
0150	hypothetical_protein.pdb
0151	FAD-dependent_thymidylate_synthase.pdb
0152	Nif3-like_dinuclear_metal_center_hexameric_protein.pdb
0153	HIT_family_protein.pdb
0154	hypothetical_protein.pdb
0155	hypothetical_protein.pdb
0156	hypothetical_protein.pdb
0157	shikimate_kinase.pdb
0158	hypothetical_protein.pdb
0159	hypothetical_protein.pdb
0160	hypothetical_protein.pdb
0161	selenocysteine-specific_translation_elongation_factor.pdb
0162	hypothetical_protein.pdb
0163	hypothetical_protein.pdb
0164	hypothetical_protein.pdb
0165	CoA_pyrophosphatase.pdb
0166	isoprenylcysteine_carboxylmethyltransferase_family_protein.pdb
0167	hypothetical_protein.pdb
0168	MBL_fold_metallo-hydrolase.pdb
0169	hypothetical_protein.pdb
0170	hypothetical_protein.pdb
0171	hypothetical_protein.pdb
0172	hypothetical_protein.pdb
0173	hypothetical_protein.pdb
0174	acyl-CoA--6-aminopenicillanic_acid_acyltransferase.pdb
0175	GNAT_family_N-acetyltransferase.pdb
0176	hypothetical_protein.pdb
0177	hypothetical_protein.pdb
0178	adenylate_kinase_family_protein.pdb
0179	phenylacetic_acid_degradation_protein_PaaY.pdb
0180	hypothetical_protein.pdb
0181	hypothetical_protein.pdb
0182	hypothetical_protein.pdb
0183	hypothetical_protein.pdb
0184	hypothetical_protein.pdb
0185	hypothetical_protein.pdb
0186	Stp1nIreP_family_PP2C-type_Ser-Thr_phosphatase.pdb
0187	hypothetical_protein.pdb
0188	hypothetical_protein.pdb
0189	hypothetical_protein.pdb
0190	DUF371_domain-containing_protein.pdb
0191	tRNA_-guanine-37--N1--methyltransferase_Trm5b.pdb
0192	hypothetical_protein.pdb
0193	hypothetical_protein.pdb
0194	hypothetical_protein.pdb
0195	hypothetical_protein.pdb
0196	hypothetical_protein.pdb
0197	gamma_carbonic_anhydrase_family_protein.pdb
0198	transcription_initiation_factor_IIB.pdb
0199	hypothetical_protein.pdb
0200	TIGR02253_family_HAD-type_hydrolase.pdb
0201	hypothetical_protein.pdb
0202	inositol-3-phosphate_synthase.pdb
0203	hypothetical_protein.pdb
0204	hypothetical_protein.pdb
0205	hypothetical_protein.pdb
0206	hypothetical_protein.pdb
0207	hypothetical_protein.pdb
0208	hypothetical_protein.pdb
0209	50S_ribosomal_protein_L15e.pdb
0210	hypothetical_protein.pdb
0211	hypothetical_protein.pdb
0212	serine--tRNA_ligase.pdb
0213	radical_SAM_protein.pdb
0214	hypothetical_protein.pdb
0215	hypothetical_protein.pdb
0216	L-threonylcarbamoyladenylate_synthase.pdb
0217	hypothetical_protein.pdb
0218	hypothetical_protein.pdb
0219	hypothetical_protein.pdb
0220	hypothetical_protein.pdb
0221	hypothetical_protein.pdb
0222	hypothetical_protein.pdb
0223	hypothetical_protein.pdb
0224	hypothetical_protein.pdb
0225	hypothetical_protein.pdb
0226	hypothetical_protein.pdb
0227	hypothetical_protein.pdb
0228	hypothetical_protein.pdb
0229	hypothetical_protein.pdb
0230	hypothetical_protein.pdb
0231	pyruvate_synthase_subunit_PorA.pdb
0232	hypothetical_protein.pdb
0233	hypothetical_protein.pdb
0234	hypothetical_protein.pdb
0235	hypothetical_protein.pdb
0236	hypothetical_protein.pdb
0237	urocanate_hydratase.pdb
0238	histidine_ammonia-lyase.pdb
0239	imidazolonepropionase.pdb
0240	glutamate_formimidoyltransferase.pdb
0241	cyclodeaminase-cyclohydrolase_family_protein.pdb
0242	hypothetical_protein.pdb
0243	radical_SAM_protein.pdb
0244	hypothetical_protein.pdb
0245	hypothetical_protein.pdb
0246	hypothetical_protein.pdb
0247	hypothetical_protein.pdb
0248	hypothetical_protein.pdb
0249	hypothetical_protein.pdb
0250	TIGR01458_family_HAD-type_hydrolase.pdb
0251	hypothetical_protein.pdb
0252	hypothetical_protein.pdb
0253	hypothetical_protein.pdb
0254	hypothetical_protein.pdb
0255	hypothetical_protein.pdb
0256	hypothetical_protein.pdb
0257	hypothetical_protein.pdb
0258	AmmeMemoRadiSam_system_radical_SAM_enzyme.pdb
0259	hypothetical_protein.pdb
0260	hypothetical_protein.pdb
0261	acyl-CoA_dehydratase_activase.pdb
0262	acyl-CoA_dehydratase_activase-related_protein.pdb
0263	acyl-CoA_dehydratase_activase-related_protein.pdb
0264	hypothetical_protein.pdb
0265	hypothetical_protein.pdb
0266	hypothetical_protein.pdb
0267	hypothetical_protein.pdb
0268	hypothetical_protein.pdb
0269	serine_hydrolase.pdb
0270	beta-galactosidase_LacZ.pdb
0271	hypothetical_protein.pdb
0272	hypothetical_protein.pdb
0273	hypothetical_protein.pdb
0274	hypothetical_protein.pdb
0275	hypothetical_protein.pdb
0276	hypothetical_protein.pdb
0277	hypothetical_protein.pdb
0278	hypothetical_protein.pdb
0279	hypothetical_protein.pdb
0280	Fe-S_cluster_assembly_ATPase_SufC.pdb
0281	SufD_family_Fe-S_cluster_assembly_protein.pdb
0282	zinc-dependent_alcohol_dehydrogenase_family_protein.pdb
0283	MFS_transporter.pdb
0284	MBL_fold_metallo-hydrolase.pdb
0285	hypothetical_protein.pdb
0286	methyltransferase.pdb
0287	hypothetical_protein.pdb
0288	DUF655_domain-containing_protein.pdb
0289	hypothetical_protein.pdb
0290	50S_ribosomal_protein_L21e.pdb
0291	M42_family_metallopeptidase.pdb
0292	uracil-DNA_glycosylase.pdb
0293	hypothetical_protein.pdb
0294	hypothetical_protein.pdb
0295	TIGR00269_family_protein.pdb
0296	class_I_SAM-dependent_methyltransferase.pdb
0297	short-chain-enoyl-CoA_hydratase.pdb
0298	tRNA_pseudouridine-54-55-_synthase_Pus10.pdb
0299	HesA-MoeB-ThiF_family_protein.pdb
0300	hypothetical_protein.pdb
0301	hypothetical_protein.pdb
0302	hypothetical_protein.pdb
0303	excinuclease_ABC_subunit_UvrC.pdb
0304	SLC45_family_MFS_transporter.pdb
0305	secondary_thiamine-phosphate_synthase_enzyme_YjbQ.pdb
0306	Rab_family_GTPase.pdb
0307	hypothetical_protein.pdb
0308	hypothetical_protein.pdb
0309	hypothetical_protein.pdb
0310	ATP-dependent_chaperone_ClpB.pdb
0311	tryptophan--tRNA_ligase.pdb
0312	preprotein_translocase_subunit_SecY.pdb
0313	hypothetical_protein.pdb
0314	hypothetical_protein.pdb
0315	hypothetical_protein.pdb
0316	DEAD-DEAH_box_helicase.pdb
0317	hypothetical_protein.pdb
0318	hypothetical_protein.pdb
0319	hypothetical_protein.pdb
0320	radical_SAM_protein.pdb
0321	hypothetical_protein.pdb
0322	archaeal_proteasome_endopeptidase_complex_subunit_alpha.pdb
0323	asparaginase.pdb
0324	hypothetical_protein.pdb
0325	2-hydroxyacid_dehydrogenase.pdb
0326	2-hydroxyacid_dehydrogenase.pdb
0327	hypothetical_protein.pdb
0328	hypothetical_protein.pdb
0329	hypothetical_protein.pdb
0330	N-A.pdb
0331	N-6_DNA_methylase.pdb
0332	hypothetical_protein.pdb
0333	hypothetical_protein.pdb
0334	hypothetical_protein.pdb
0335	hypothetical_protein.pdb
0336	hypothetical_protein.pdb
0337	hypothetical_protein.pdb
0338	hypothetical_protein.pdb
0339	hypothetical_protein.pdb
0340	phosphatase_PAP2_family_protein.pdb
0341	hypothetical_protein.pdb
0342	hypothetical_protein.pdb
0343	hypothetical_protein.pdb
0344	sugar_phosphate_nucleotidyltransferase.pdb
0345	hypothetical_protein.pdb
0346	phosphate_ABC_transporter_ATP-binding_protein_PstB.pdb
0347	nitroreductase_family_protein.pdb
0348	class_II_aldolase-adducin_family_protein.pdb
0349	hypothetical_protein.pdb
0350	hypothetical_protein.pdb
0351	hypothetical_protein.pdb
0352	hypothetical_protein.pdb
0353	archaeal_histone_HpkA.pdb
0354	hypothetical_protein.pdb
0355	hypothetical_protein.pdb
0356	hypothetical_protein.pdb
0357	hypothetical_protein.pdb
0358	hypothetical_protein.pdb
0359	hypothetical_protein.pdb
0360	hypothetical_protein.pdb
0361	enoyl-CoA_hydratase-related_protein.pdb
0362	hypothetical_protein.pdb
0363	ArsB-NhaD_family_transporter.pdb
0364	Mrp-NBP35_family_ATP-binding_protein.pdb
0365	hypothetical_protein.pdb
0366	M28_family_metallopeptidase.pdb
0367	hypothetical_protein.pdb
0368	xylulokinase.pdb
0369	hypothetical_protein.pdb
0370	hypothetical_protein.pdb
0371	hypothetical_protein.pdb
0372	hypothetical_protein.pdb
0373	hypothetical_protein.pdb
0374	hypothetical_protein.pdb
0375	hypothetical_protein.pdb
0376	hypothetical_protein.pdb
0377	RibD_family_protein.pdb
0378	hypothetical_protein.pdb
0379	hypothetical_protein.pdb
0380	hypothetical_protein.pdb
0381	hypothetical_protein.pdb
0382	hypothetical_protein.pdb
0383	hypothetical_protein.pdb
0384	C45_family_autoproteolytic_acyltransferase-hydolase.pdb
0385	hypothetical_protein.pdb
0386	hypothetical_protein.pdb
0387	hypothetical_protein.pdb
0388	hypothetical_protein.pdb
0389	hypothetical_protein.pdb
0390	hypothetical_protein.pdb
0391	hypothetical_protein.pdb
0392	hypothetical_protein.pdb
0393	hypothetical_protein.pdb
0394	hypothetical_protein.pdb
0395	hypothetical_protein.pdb
0396	HIT_domain-containing_protein.pdb
0397	hypothetical_protein.pdb
0398	hypothetical_protein.pdb
0399	SDR_family_oxidoreductase.pdb
0400	Maf_family_nucleotide_pyrophosphatase.pdb
0401	hypothetical_protein.pdb
0402	hypothetical_protein.pdb
0403	NUDIX_hydrolase.pdb
0404	hypothetical_protein.pdb
0405	DMT_family_transporter.pdb
0406	Rab_family_GTPase.pdb
0407	hypothetical_protein.pdb
0408	site-specific_DNA-methyltransferase.pdb
0409	class_I_SAM-dependent_methyltransferase.pdb
0410	hypothetical_protein.pdb
0411	indolepyruvate_ferredoxin_oxidoreductase_subunit_alpha.pdb
0412	indolepyruvate_oxidoreductase_subunit_beta.pdb
0413	MFS_transporter.pdb
0414	hypothetical_protein.pdb
0415	hypothetical_protein.pdb
0416	hypothetical_protein.pdb
0417	long-chain_fatty_acid--CoA_ligase.pdb
0418	translation_elongation_factor.pdb
0419	TldD-PmbA_family_protein.pdb
0420	TldD-PmbA_family_protein.pdb
0421	hypothetical_protein.pdb
0422	hypothetical_protein.pdb
0423	hypothetical_protein.pdb
0424	HAD_hydrolase-like_protein.pdb
0425	hypothetical_protein.pdb
0426	hypothetical_protein.pdb
0427	hypothetical_protein.pdb
0428	hypothetical_protein.pdb
0429	hypothetical_protein.pdb
0430	hypothetical_protein.pdb
0431	hypothetical_protein.pdb
0432	iron-containing_alcohol_dehydrogenase.pdb
0433	hypothetical_protein.pdb
0434	hypothetical_protein.pdb
0435	hypothetical_protein.pdb
0436	L-lactate_dehydrogenase.pdb
0437	hypothetical_protein.pdb
0438	hypothetical_protein.pdb
0439	hypothetical_protein.pdb
0440	hypothetical_protein.pdb
0441	hypothetical_protein.pdb
0442	hypothetical_protein.pdb
0443	DUF89_domain-containing_protein.pdb
0444	hypothetical_protein.pdb
0445	serine_hydrolase.pdb
0446	alpha-glucosidase.pdb
0447	hypothetical_protein.pdb
0448	hypothetical_protein.pdb
0449	hypothetical_protein.pdb
0450	deoxyribodipyrimidine_photo-lyase.pdb
0451	cryptochrome-photolyase_family_protein.pdb
0452	ABC_transporter_ATP-binding_protein.pdb
0453	hypothetical_protein.pdb
0454	hypothetical_protein.pdb
0455	hypothetical_protein.pdb
0456	long-chain-fatty-acid--CoA_ligase.pdb
0457	hypothetical_protein.pdb
0458	ATP-grasp_domain-containing_protein.pdb
0459	long-chain_fatty_acid--CoA_ligase.pdb
0460	hypothetical_protein.pdb
0461	hypothetical_protein.pdb
0462	low-specificity_L-threonine_aldolase.pdb
0463	hypothetical_protein.pdb
0464	hypothetical_protein.pdb
0465	hypothetical_protein.pdb
0466	hypothetical_protein.pdb
0467	hypothetical_protein.pdb
0468	sugar_phosphate_nucleotidyltransferase.pdb
0469	hypothetical_protein.pdb
0470	hypothetical_protein.pdb
0471	3-oxoacyl--acyl-carrier-protein-_reductase.pdb
0472	MFS_transporter.pdb
0473	hypothetical_protein.pdb
0474	hypothetical_protein.pdb
0475	hypothetical_protein.pdb
0476	hypothetical_protein.pdb
0477	hypothetical_protein.pdb
0478	hypothetical_protein.pdb
0479	hypothetical_protein.pdb
0480	M3_family_oligoendopeptidase.pdb
0481	hypothetical_protein.pdb
0482	phthiotriol-phenolphthiotriol_dimycocerosates_methyltransferase.pdb
0483	cysteine--tRNA_ligase.pdb
0484	nitroreductase_family_protein.pdb
0485	hypothetical_protein.pdb
0486	hypothetical_protein.pdb
0487	hypothetical_protein.pdb
0488	hypothetical_protein.pdb
0489	hypothetical_protein.pdb
0490	hypothetical_protein.pdb
0491	calcium-translocating_P-type_ATPase-_SERCA-type.pdb
0492	hypothetical_protein.pdb
0493	acyl-CoA_dehydratase_activase.pdb
0494	hypothetical_protein.pdb
0495	hypothetical_protein.pdb
0496	hypothetical_protein.pdb
0497	hypothetical_protein.pdb
0498	hypothetical_protein.pdb
0499	hypothetical_protein.pdb
0500	hypothetical_protein.pdb
0501	hypothetical_protein.pdb
0502	CoB--CoM_heterodisulfide_reductase_subunit_B.pdb
0503	hypothetical_protein.pdb
0504	hypothetical_protein.pdb
0505	hypothetical_protein.pdb
0506	hypothetical_protein.pdb
0507	hypothetical_protein.pdb
0508	hypothetical_protein.pdb
0509	hypothetical_protein.pdb
0510	nucleoside_phosphorylase.pdb
0511	NADPH-dependent_glutamate_synthase.pdb
0512	hypothetical_protein.pdb
0513	acetate--CoA_ligase_I_subunit_alpha.pdb
0514	hypothetical_protein.pdb
0515	hypothetical_protein.pdb
0516	hypothetical_protein.pdb
0517	hemolysin_III_family_protein.pdb
0518	MFS_transporter.pdb
0519	hypothetical_protein.pdb
0520	hypothetical_protein.pdb
0521	hypothetical_protein.pdb
0522	hypothetical_protein.pdb
0523	hypothetical_protein.pdb
0524	ROK_family_protein.pdb
0525	hypothetical_protein.pdb
0526	uL15_family_ribosomal_protein.pdb
0527	50S_ribosomal_protein_L30.pdb
0528	30S_ribosomal_protein_S5.pdb
0529	50S_ribosomal_protein_L18.pdb
0530	50S_ribosomal_protein_L19e.pdb
0531	hypothetical_protein.pdb
0532	50S_ribosomal_protein_L6.pdb
0533	30S_ribosomal_protein_S8.pdb
0534	30S_ribosomal_protein_S14.pdb
0535	50S_ribosomal_protein_L5.pdb
0536	30S_ribosomal_protein_S4e.pdb
0537	50S_ribosomal_protein_L24.pdb
0538	50S_ribosomal_protein_L14.pdb
0539	30S_ribosomal_protein_S17.pdb
0540	hypothetical_protein.pdb
0541	hypothetical_protein.pdb
0542	hypothetical_protein.pdb
0543	50S_ribosomal_protein_L22.pdb
0544	hypothetical_protein.pdb
0545	30S_ribosomal_protein_S19.pdb
0546	hypothetical_protein.pdb
0547	hypothetical_protein.pdb
0548	hypothetical_protein.pdb
0549	DUF115_domain-containing_protein.pdb
0550	glycine_cleavage_system_protein_GcvH.pdb
0551	ATP-NAD_kinase_family_protein.pdb
0552	hypothetical_protein.pdb
0553	hypothetical_protein.pdb
0554	DNA_repair_and_recombination_protein_RadA.pdb
0555	hypothetical_protein.pdb
0556	RlmE_family_RNA_methyltransferase.pdb
0557	hypothetical_protein.pdb
0558	tRNA_-guanine-10--N-2---dimethyltransferase.pdb
0559	hypothetical_protein.pdb
0560	hypothetical_protein.pdb
0561	hypothetical_protein.pdb
0562	hypothetical_protein.pdb
0563	decaprenyl-phosphate_phosphoribosyltransferase.pdb
0564	hypothetical_protein.pdb
0565	polyprenyl_diphosphate_synthase.pdb
0566	isopentenyl_phosphate_kinase.pdb
0567	mevalonate_kinase.pdb
0568	hydroxymethylglutaryl-CoA_reductase-_degradative.pdb
0569	GHMP_kinase.pdb
0570	hypothetical_protein.pdb
0571	DegT-DnrJ-EryC1-StrS_family_aminotransferase.pdb
0572	hypothetical_protein.pdb
0573	endonuclease_III_domain-containing_protein.pdb
0574	pyridoxal_phosphate-dependent_aminotransferase.pdb
0575	hypothetical_protein.pdb
0576	6-pyruvoyl_tetrahydropterin_synthase_family_protein.pdb
0577	radical_SAM_protein.pdb
0578	hypothetical_protein.pdb
0579	hypothetical_protein.pdb
0580	PIN_domain-containing_protein.pdb
0581	translation_initiation_factor_eIF-1A.pdb
0582	DNA_methyltransferase.pdb
0583	TATA-box-binding_protein.pdb
0584	hypothetical_protein.pdb
0585	hypothetical_protein.pdb
0586	hypothetical_protein.pdb
0587	hypothetical_protein.pdb
0588	hypothetical_protein.pdb
0589	hypothetical_protein.pdb
0590	ribose_1-5-bisphosphate_isomerase.pdb
0591	AIR_carboxylase_family_protein.pdb
0592	hypothetical_protein.pdb
0593	HD_domain-containing_protein.pdb
0594	hypothetical_protein.pdb
0595	ABC_transporter_ATP-binding_protein.pdb
0596	hypothetical_protein.pdb
0597	hypothetical_protein.pdb
0598	hypothetical_protein.pdb
0599	hypothetical_protein.pdb
0600	hypothetical_protein.pdb
0601	hypothetical_protein.pdb
0602	hypothetical_protein.pdb
0603	hypothetical_protein.pdb
0604	hypothetical_protein.pdb
0605	galactokinase.pdb
0606	hypothetical_protein.pdb
0607	hypothetical_protein.pdb
0608	hypothetical_protein.pdb
0609	hypothetical_protein.pdb
0610	hypothetical_protein.pdb
0611	hypothetical_protein.pdb
0612	hypothetical_protein.pdb
0613	hypothetical_protein.pdb
0614	serine-tRNA-Ala-_deacylase_AlaX.pdb
0615	class_I_SAM-dependent_methyltransferase.pdb
0616	hypothetical_protein.pdb
0617	arsenate_reductase_ArsC.pdb
0618	NAD-+-_diphosphatase.pdb
0619	membrane_dipeptidase.pdb
0620	MBL_fold_metallo-hydrolase.pdb
0621	hypothetical_protein.pdb
0622	hypothetical_protein.pdb
0623	RNA-guided_pseudouridylation_complex_pseudouridine_synthase_subunit_Cbf5.pdb
0624	class_I_SAM-dependent_methyltransferase.pdb
0625	RNA-guided_endonuclease_TnpB_family_protein.pdb
0626	hypothetical_protein.pdb
0627	DNA-directed_RNA_polymerase_subunit_H.pdb
0628	DNA-directed_RNA_polymerase_subunit_B.pdb
0629	hypothetical_protein.pdb
0630	hypothetical_protein.pdb
0631	MFS_transporter.pdb
0632	hypothetical_protein.pdb
0633	TrmJ-YjtD_family_RNA_methyltransferase.pdb
0634	hypothetical_protein.pdb
0635	hypothetical_protein.pdb
0636	hypothetical_protein.pdb
0637	hypothetical_protein.pdb
0638	hypothetical_protein.pdb
0639	ATP-binding_protein.pdb
0640	P-loop_NTPase.pdb
0641	NifB-NifX_family_molybdenum-iron_cluster-binding_protein.pdb
0642	NifB-NifX_family_molybdenum-iron_cluster-binding_protein.pdb
0643	NifB-NifX_family_molybdenum-iron_cluster-binding_protein.pdb
0644	hypothetical_protein.pdb
0645	hypothetical_protein.pdb
0646	hypothetical_protein.pdb
0647	hypothetical_protein.pdb
0648	hypothetical_protein.pdb
0649	hypothetical_protein.pdb
0650	GNAT_family_N-acetyltransferase.pdb
0651	hypothetical_protein.pdb
0652	hypothetical_protein.pdb
0653	hypothetical_protein.pdb
0654	hypothetical_protein.pdb
0655	LSm_family_protein.pdb
0656	hypothetical_protein.pdb
0657	hypothetical_protein.pdb
0658	serine-threonine-protein_kinase_RIO2.pdb
0659	hypothetical_protein.pdb
0660	hypothetical_protein.pdb
0661	hypothetical_protein.pdb
0662	hypothetical_protein.pdb
0663	hypothetical_protein.pdb
0664	hypothetical_protein.pdb
0665	hypothetical_protein.pdb
0666	hypothetical_protein.pdb
0667	hypothetical_protein.pdb
0668	alkaline_phosphatase_family_protein.pdb
0669	hypothetical_protein.pdb
0670	M1_family_aminopeptidase.pdb
0671	hypothetical_protein.pdb
0672	hypothetical_protein.pdb
0673	hypothetical_protein.pdb
0674	hypothetical_protein.pdb
0675	hypothetical_protein.pdb
0676	flavin_reductase_family_protein.pdb
0677	hypothetical_protein.pdb
0678	long-chain_fatty_acid--CoA_ligase.pdb
0679	ABC_transporter_ATP-binding_protein.pdb
0680	hypothetical_protein.pdb
0681	hypothetical_protein.pdb
0682	hypothetical_protein.pdb
0683	hypothetical_protein.pdb
0684	hypothetical_protein.pdb
0685	DUF211_domain-containing_protein.pdb
0686	hypothetical_protein.pdb
0687	hypothetical_protein.pdb
0688	hypothetical_protein.pdb
0689	ABC_transporter_ATP-binding_protein.pdb
0690	hypothetical_protein.pdb
0691	hypothetical_protein.pdb
0692	archaemetzincin_family_Zn-dependent_metalloprotease.pdb
0693	hypothetical_protein.pdb
0694	hypothetical_protein.pdb
0695	hypothetical_protein.pdb
0696	peptidase_U32_family_protein.pdb
0697	hypothetical_protein.pdb
0698	hypothetical_protein.pdb
0699	phosphotransacetylase_family_protein.pdb
0700	phosphotransacetylase_family_protein.pdb
0701	acetate--CoA_ligase.pdb
0702	tRNA_-N6-threonylcarbamoyladenosine-37--N6--methyltransferase_TrmO.pdb
0703	hypothetical_protein.pdb
0704	NCS2_family_permease.pdb
0705	hypothetical_protein.pdb
0706	hypothetical_protein.pdb
0707	hypothetical_protein.pdb
0708	alanine--glyoxylate_aminotransferase_family_protein.pdb
0709	hypothetical_protein.pdb
0710	hypothetical_protein.pdb
0711	hypothetical_protein.pdb
0712	hypothetical_protein.pdb
0713	NOG1_family_protein.pdb
0714	DUF504_domain-containing_protein.pdb
0715	hypothetical_protein.pdb
0716	O-phosphoseryl-tRNA-Sec-_selenium_transferase.pdb
0717	hypothetical_protein.pdb
0718	DHH_family_phosphoesterase.pdb
0719	hypothetical_protein.pdb
0720	bifunctional_phosphopantothenoylcysteine_decarboxylase-phosphopantothenate--cysteine_ligase_CoaBC.pdb
0721	hypothetical_protein.pdb
0722	DNA_topoisomerase_IV_subunit_A.pdb
0723	hypothetical_protein.pdb
0724	hypothetical_protein.pdb
0725	leucine--tRNA_ligase.pdb
